id_seance,id_module,id_professeur,id_salle,date_seance,heure_debut,heure_fin,effectuee,retard_minutes,nb_etudiants_presents,duree_minutes,annee_seance
8129,332,418,523,2022-09-22,13:00,12:30,Oui,0,74,30,2022
8130,325,431,512,2023-10-15,08:30,17:00,Oui,0,120,510,2023
8131,354,419,528,2023-06-28,08:30,12:30,Oui,5,40,240,2023
8132,312,449,527,2023-04-23,17:00,15:00,Oui,0,51,120,2023
8133,322,429,506,2025-02-08,10:30,10:30,Oui,0,64,0,2025
8134,321,403,523,2024-03-19,13:00,10:30,Oui,0,110,150,2024
8135,353,429,513,2025-03-30,15:00,17:00,Oui,0,81,120,2025
8136,318,474,524,2025-05-04,08:30,17:00,Non,0,103,510,2025
8137,358,477,514,2024-01-28,10:30,19:00,Oui,20,20,510,2024
8138,317,466,518,2025-01-25,15:00,15:00,Oui,0,58,0,2025
8139,333,460,507,2025-02-20,08:30,17:00,Oui,0,94,510,2025
8140,301,452,540,2023-09-22,10:30,10:30,Oui,0,36,0,2023
8141,331,443,519,2023-11-23,13:00,15:00,Oui,0,24,120,2023
8142,340,438,532,2023-08-11,13:00,17:00,Oui,0,114,240,2023
8143,353,429,522,2023-10-08,15:00,19:00,Oui,0,47,240,2023
8144,338,438,529,2022-09-23,13:00,19:00,Oui,0,62,360,2022
8145,321,403,515,2024-10-15,10:30,17:00,Oui,0,86,390,2024
8146,311,461,537,2022-11-24,15:00,12:30,Oui,0,40,150,2022
8147,321,403,534,2025-02-05,13:00,10:30,Oui,0,98,150,2025
8148,316,438,501,2022-09-07,10:30,19:00,Oui,0,58,510,2022
8149,310,411,521,2025-05-14,13:00,12:30,Oui,0,26,30,2025
8150,322,429,526,2024-03-24,17:00,19:00,Oui,0,17,120,2024
8151,305,470,503,2023-11-26,08:30,15:00,Oui,15,101,390,2023
8152,309,403,528,2022-12-12,15:00,10:30,Oui,0,52,270,2022
8153,359,459,515,2025-03-22,17:00,15:00,Oui,0,50,120,2025
8154,320,465,514,2025-03-25,15:00,10:30,Oui,0,84,270,2025
8155,344,427,529,2024-08-20,13:00,17:00,Oui,0,74,240,2024
8156,335,408,509,2024-11-03,15:00,19:00,Oui,0,118,240,2024
8157,337,405,505,2024-09-23,08:30,19:00,Oui,0,62,630,2024
8158,327,465,534,2022-11-08,10:30,17:00,Non,5,75,390,2022
8159,345,446,511,2023-04-14,17:00,15:00,Oui,10,57,120,2023
8160,302,430,503,2025-03-19,17:00,17:00,Oui,0,17,0,2025
8161,318,474,519,2023-12-28,15:00,10:30,Oui,0,58,270,2023
8162,333,460,503,2023-12-11,15:00,15:00,Oui,0,69,0,2023
8163,352,451,538,2024-01-17,15:00,17:00,Oui,0,97,120,2024
8164,336,444,529,2023-11-07,15:00,17:00,Oui,0,104,120,2023
8165,312,449,508,2023-06-05,10:30,17:00,Oui,0,67,390,2023
8166,350,441,531,2024-03-29,17:00,10:30,Oui,15,113,390,2024
8167,304,444,533,2025-03-14,17:00,17:00,Oui,0,57,0,2025
8168,305,470,514,2025-06-25,17:00,10:30,Oui,0,64,390,2025
8169,336,444,531,2023-10-26,10:30,15:00,Oui,0,102,270,2023
8170,317,466,511,2025-06-28,15:00,10:30,Oui,0,109,270,2025
8171,358,477,521,2024-06-22,13:00,19:00,Oui,0,32,360,2024
8172,344,427,509,2023-04-30,08:30,15:00,Oui,0,97,390,2023
8173,350,441,536,2025-01-13,08:30,19:00,Oui,0,66,630,2025
8174,301,452,529,2022-10-31,10:30,12:30,Oui,0,22,120,2022
8175,313,440,505,2024-12-02,17:00,10:30,Oui,15,75,390,2024
8176,345,446,513,2023-08-30,17:00,19:00,Oui,0,25,120,2023
8177,342,427,537,2023-07-25,17:00,12:30,Oui,0,68,270,2023
8178,314,453,521,2023-10-23,10:30,17:00,Oui,10,26,390,2023
8179,360,468,530,2022-09-13,13:00,19:00,Oui,0,48,360,2022
8180,359,459,511,2024-12-08,10:30,10:30,Oui,0,41,0,2024
8181,310,411,538,2023-12-25,08:30,12:30,Non,0,56,240,2023
8182,307,438,520,2022-10-10,13:00,19:00,Oui,0,93,360,2022
8183,310,411,527,2025-03-09,15:00,19:00,Oui,0,37,240,2025
8184,343,428,505,2024-07-28,15:00,12:30,Oui,0,15,150,2024
8185,305,470,524,2024-02-12,17:00,12:30,Non,0,49,270,2024
8186,335,408,515,2024-03-23,10:30,10:30,Oui,0,104,0,2024
8187,339,408,510,2023-02-02,17:00,10:30,Oui,20,68,390,2023
8188,348,433,531,2025-06-25,08:30,17:00,Oui,0,96,510,2025
8189,334,479,525,2024-03-09,08:30,15:00,Oui,10,97,390,2024
8190,351,416,534,2022-12-16,13:00,19:00,Oui,0,107,360,2022
8191,340,438,510,2023-03-10,10:30,17:00,Oui,0,114,390,2023
8192,335,408,503,2023-04-23,17:00,12:30,Oui,0,67,270,2023
8193,304,444,520,2022-11-27,08:30,12:30,Oui,0,18,240,2022
8194,322,429,533,2022-11-04,08:30,17:00,Oui,0,35,510,2022
8195,311,461,526,2023-07-05,17:00,17:00,Oui,0,85,0,2023
8196,335,408,512,2024-04-29,17:00,15:00,Oui,5,111,120,2024
8197,324,448,502,2022-10-10,17:00,19:00,Oui,0,99,120,2022
8198,331,443,538,2024-07-26,10:30,17:00,Non,0,95,390,2024
8199,316,438,518,2023-03-01,17:00,10:30,Oui,0,69,390,2023
8200,305,470,538,2023-04-19,15:00,10:30,Oui,0,36,270,2023
8201,309,403,531,2024-12-10,08:30,19:00,Oui,0,19,630,2024
8202,346,425,534,2023-06-01,10:30,19:00,Oui,20,30,510,2023
8203,351,416,530,2022-12-26,10:30,17:00,Oui,0,39,390,2022
8204,350,441,517,2024-03-28,13:00,19:00,Oui,0,63,360,2024
8205,332,418,512,2024-02-01,17:00,17:00,Oui,0,15,0,2024
8206,351,416,506,2023-09-01,13:00,12:30,Oui,0,53,30,2023
8207,307,438,511,2024-10-05,17:00,10:30,Oui,10,89,390,2024
8208,331,443,506,2023-07-17,15:00,15:00,Non,0,46,0,2023
8209,328,467,501,2023-09-10,13:00,19:00,Oui,0,72,360,2023
8210,307,438,526,2022-12-30,15:00,17:00,Oui,10,15,120,2022
8211,304,444,509,2024-04-24,13:00,12:30,Oui,0,112,30,2024
8212,306,424,520,2022-11-26,10:30,17:00,Oui,0,47,390,2022
8213,309,403,533,2023-02-10,15:00,15:00,Oui,0,114,0,2023
8214,340,438,518,2022-10-04,15:00,15:00,Non,0,80,0,2022
8215,343,428,535,2023-06-28,17:00,17:00,Oui,0,78,0,2023
8216,307,438,516,2024-09-26,15:00,17:00,Oui,0,34,120,2024
8217,315,436,513,2023-05-19,08:30,17:00,Oui,15,66,510,2023
8218,343,428,530,2024-12-14,08:30,12:30,Oui,0,62,240,2024
8219,345,446,538,2024-05-28,15:00,12:30,Oui,0,32,150,2024
8220,346,425,504,2024-02-08,17:00,17:00,Oui,0,38,0,2024
8221,355,414,511,2024-12-20,10:30,10:30,Oui,10,64,0,2024
8222,316,438,527,2024-11-24,15:00,19:00,Oui,0,89,240,2024
8223,328,467,527,2023-08-29,13:00,17:00,Oui,0,93,240,2023
8224,327,465,538,2023-07-14,17:00,19:00,Oui,0,46,120,2023
8225,317,466,514,2024-06-18,15:00,17:00,Oui,0,86,120,2024
8226,316,438,533,2025-04-08,15:00,19:00,Oui,0,38,240,2025
8227,340,438,524,2025-02-05,08:30,12:30,Oui,20,47,240,2025
8228,309,403,534,2023-08-20,13:00,19:00,Oui,0,119,360,2023
8229,351,416,516,2023-03-15,17:00,19:00,Oui,0,110,120,2023
8230,321,403,513,2023-02-21,10:30,17:00,Oui,0,16,390,2023
8231,337,405,502,2022-09-10,13:00,15:00,Oui,0,21,120,2022
8232,333,460,530,2024-11-25,17:00,10:30,Oui,20,116,390,2024
8233,317,466,520,2023-12-09,13:00,19:00,Oui,0,24,360,2023
8234,304,444,514,2024-05-08,10:30,19:00,Oui,0,118,510,2024
8235,359,459,537,2025-06-12,17:00,17:00,Oui,0,31,0,2025
8236,357,413,503,2025-02-07,15:00,15:00,Oui,15,35,0,2025
8237,308,425,509,2024-04-30,13:00,19:00,Oui,0,105,360,2024
8238,303,448,510,2022-12-23,10:30,15:00,Oui,0,44,270,2022
8239,340,438,502,2025-05-20,15:00,19:00,Non,0,117,240,2025
8240,328,467,507,2024-02-17,17:00,17:00,Oui,10,31,0,2024
8241,360,468,537,2022-11-09,13:00,17:00,Oui,0,83,240,2022
8242,306,424,509,2022-09-09,13:00,12:30,Oui,0,95,30,2022
8243,353,429,501,2025-03-07,15:00,10:30,Oui,0,82,270,2025
8244,335,408,528,2024-07-14,10:30,15:00,Non,0,15,270,2024
8245,345,446,520,2024-01-21,13:00,17:00,Oui,0,47,240,2024
8246,311,461,508,2023-08-01,08:30,12:30,Oui,0,76,240,2023
8247,353,429,540,2024-06-08,08:30,10:30,Oui,0,21,120,2024
8248,324,448,532,2025-05-31,10:30,10:30,Oui,0,78,0,2025
8249,303,448,523,2023-01-06,08:30,19:00,Oui,0,112,630,2023
8250,349,476,512,2022-12-02,13:00,19:00,Oui,0,110,360,2022
8251,320,465,538,2023-01-24,17:00,17:00,Oui,20,39,0,2023
8252,341,431,514,2025-03-30,13:00,12:30,Oui,0,118,30,2025
8253,328,467,519,2024-05-28,15:00,15:00,Oui,10,85,0,2024
8254,318,474,539,2022-09-01,15:00,17:00,Oui,0,18,120,2022
8255,331,443,529,2024-12-30,10:30,15:00,Oui,20,23,270,2024
8256,310,411,501,2025-04-21,08:30,19:00,Oui,0,24,630,2025
8257,328,467,531,2022-11-09,17:00,15:00,Non,0,26,120,2022
8258,336,444,531,2024-01-03,10:30,19:00,Non,0,90,510,2024
8259,314,453,523,2023-02-08,15:00,12:30,Oui,5,47,150,2023
8260,321,403,503,2023-01-29,13:00,19:00,Oui,0,15,360,2023
8261,310,411,523,2024-08-10,08:30,10:30,Oui,0,56,120,2024
8262,314,453,529,2024-02-16,17:00,17:00,Oui,0,100,0,2024
8263,360,468,524,2024-01-23,08:30,17:00,Oui,0,21,510,2024
8264,327,465,532,2025-04-26,13:00,10:30,Oui,0,90,150,2025
8265,340,438,516,2022-09-26,13:00,15:00,Oui,0,30,120,2022
8266,337,405,535,2024-03-19,10:30,19:00,Non,0,115,510,2024
8267,355,414,535,2023-07-04,17:00,10:30,Oui,0,102,390,2023
8268,313,440,514,2024-10-23,10:30,10:30,Oui,0,45,0,2024
8269,303,448,533,2024-10-01,17:00,19:00,Oui,0,66,120,2024
8270,345,446,518,2022-10-14,17:00,19:00,Oui,0,16,120,2022
8271,310,411,510,2024-11-11,17:00,15:00,Oui,0,26,120,2024
8272,334,479,525,2024-04-01,17:00,12:30,Oui,10,41,270,2024
8273,327,465,516,2024-08-02,10:30,12:30,Oui,0,22,120,2024
8274,311,461,513,2025-04-17,08:30,19:00,Oui,0,79,630,2025
8275,306,424,504,2025-02-01,17:00,19:00,Oui,0,86,120,2025
8276,336,444,531,2022-11-27,08:30,10:30,Oui,0,91,120,2022
8277,337,405,540,2023-03-09,13:00,12:30,Oui,0,25,30,2023
8278,355,414,506,2023-10-14,10:30,17:00,Oui,0,63,390,2023
8279,344,427,507,2023-03-17,13:00,19:00,Oui,0,58,360,2023
8280,313,440,536,2022-12-06,15:00,12:30,Oui,5,38,150,2022
8281,333,460,508,2023-04-17,15:00,10:30,Oui,0,52,270,2023
8282,359,459,530,2023-07-23,13:00,12:30,Oui,5,91,30,2023
8283,346,425,531,2022-09-15,13:00,15:00,Oui,0,106,120,2022
8284,333,460,518,2024-04-29,08:30,19:00,Oui,15,101,630,2024
8285,349,476,509,2023-10-08,08:30,15:00,Oui,0,64,390,2023
8286,321,403,505,2024-07-26,17:00,15:00,Oui,0,68,120,2024
8287,312,449,532,2024-11-02,10:30,17:00,Non,5,38,390,2024
8288,302,430,516,2024-07-01,17:00,17:00,Oui,0,15,0,2024
8289,332,418,524,2023-12-20,10:30,17:00,Non,0,24,390,2023
8290,350,441,535,2024-05-09,13:00,17:00,Oui,0,119,240,2024
8291,324,448,536,2025-03-07,15:00,19:00,Oui,0,66,240,2025
8292,334,479,504,2024-07-09,08:30,17:00,Oui,0,45,510,2024
8293,307,438,503,2024-11-20,15:00,10:30,Oui,0,62,270,2024
8294,316,438,503,2023-05-23,08:30,17:00,Oui,0,49,510,2023
8295,314,453,501,2023-05-06,10:30,19:00,Oui,0,20,510,2023
8296,313,440,538,2023-05-01,08:30,12:30,Non,0,96,240,2023
8297,324,448,502,2023-06-21,08:30,19:00,Oui,5,48,630,2023
8298,310,411,522,2023-07-21,15:00,15:00,Oui,0,87,0,2023
8299,328,467,530,2024-09-20,08:30,19:00,Oui,10,98,630,2024
8300,358,477,512,2024-11-12,17:00,19:00,Oui,0,70,120,2024
8301,336,444,503,2023-05-31,15:00,15:00,Oui,0,119,0,2023
8302,301,452,532,2024-04-27,13:00,15:00,Oui,0,95,120,2024
8303,358,477,538,2023-06-08,13:00,19:00,Oui,0,92,360,2023
8304,349,476,519,2024-04-07,10:30,19:00,Oui,0,26,510,2024
8305,341,431,508,2022-10-04,08:30,19:00,Oui,0,91,630,2022
8306,312,449,525,2024-08-13,17:00,12:30,Oui,0,51,270,2024
8307,336,444,519,2024-07-08,15:00,12:30,Oui,0,36,150,2024
8308,319,468,539,2024-09-29,15:00,19:00,Oui,0,78,240,2024
8309,360,468,504,2024-06-06,15:00,10:30,Oui,0,45,270,2024
8310,321,403,527,2023-03-30,10:30,15:00,Oui,10,84,270,2023
8311,316,438,528,2022-11-02,13:00,17:00,Oui,0,96,240,2022
8312,344,427,510,2025-01-11,15:00,10:30,Oui,0,31,270,2025
8313,338,438,513,2024-08-24,08:30,15:00,Oui,0,79,390,2024
8314,320,465,524,2022-10-26,10:30,10:30,Oui,20,23,0,2022
8315,322,429,529,2023-12-16,08:30,17:00,Oui,0,78,510,2023
8316,326,472,507,2024-06-09,13:00,19:00,Oui,0,71,360,2024
8317,357,413,537,2023-01-05,10:30,15:00,Oui,10,53,270,2023
8318,304,444,505,2023-11-03,13:00,15:00,Oui,0,71,120,2023
8319,347,468,537,2024-02-26,15:00,15:00,Oui,0,108,0,2024
8320,320,465,524,2023-11-12,13:00,17:00,Oui,0,89,240,2023
8321,323,414,504,2024-06-15,08:30,19:00,Oui,0,109,630,2024
8322,331,443,506,2024-11-23,13:00,17:00,Oui,10,89,240,2024
8323,351,416,514,2025-01-27,08:30,19:00,Oui,0,45,630,2025
8324,336,444,513,2024-06-22,15:00,15:00,Oui,20,95,0,2024
8325,353,429,536,2025-03-31,08:30,15:00,Oui,0,102,390,2025
8326,360,468,530,2022-12-10,10:30,17:00,Oui,0,75,390,2022
8327,357,413,506,2024-02-26,08:30,10:30,Oui,0,87,120,2024
8328,317,466,512,2023-08-02,13:00,17:00,Oui,0,77,240,2023
8329,315,436,516,2023-11-19,10:30,19:00,Oui,0,104,510,2023
8330,324,448,531,2023-11-10,10:30,12:30,Oui,0,87,120,2023
8331,352,451,526,2024-04-15,10:30,19:00,Oui,0,32,510,2024
8332,352,451,521,2024-01-05,15:00,17:00,Oui,5,63,120,2024
8333,321,403,540,2023-09-18,15:00,17:00,Oui,0,45,120,2023
8334,313,440,540,2023-07-24,17:00,15:00,Oui,0,98,120,2023
8335,318,474,510,2022-12-05,10:30,10:30,Oui,0,88,0,2022
8336,326,472,507,2024-01-28,08:30,10:30,Oui,0,69,120,2024
8337,309,403,540,2023-09-22,10:30,19:00,Oui,0,50,510,2023
8338,351,416,519,2023-06-11,13:00,17:00,Oui,0,99,240,2023
8339,360,468,505,2023-07-03,08:30,17:00,Oui,0,57,510,2023
8340,306,424,521,2023-02-20,13:00,15:00,Oui,0,31,120,2023
8341,354,419,525,2022-12-27,15:00,15:00,Oui,0,70,0,2022
8342,320,465,537,2023-01-21,10:30,10:30,Oui,5,18,0,2023
8343,340,438,501,2024-11-14,10:30,12:30,Oui,5,101,120,2024
8344,310,411,510,2023-09-13,15:00,12:30,Oui,5,31,150,2023
8345,325,431,532,2025-03-09,10:30,12:30,Oui,5,24,120,2025
8346,352,451,527,2022-11-09,15:00,15:00,Non,5,108,0,2022
8347,355,414,531,2022-10-28,15:00,10:30,Oui,0,41,270,2022
8348,344,427,536,2024-09-10,15:00,10:30,Oui,0,57,270,2024
8349,325,431,540,2024-06-03,17:00,15:00,Oui,0,32,120,2024
8350,352,451,519,2023-02-21,08:30,17:00,Oui,0,116,510,2023
8351,332,418,520,2022-12-19,15:00,15:00,Oui,0,17,0,2022
8352,301,452,528,2025-04-27,13:00,19:00,Oui,0,36,360,2025
8353,345,446,528,2025-03-17,13:00,19:00,Oui,10,15,360,2025
8354,332,418,528,2023-07-25,08:30,12:30,Oui,0,105,240,2023
8355,310,411,526,2023-09-26,13:00,17:00,Oui,0,116,240,2023
8356,305,470,517,2024-12-22,13:00,19:00,Oui,0,72,360,2024
8357,341,431,518,2024-06-07,17:00,12:30,Oui,15,28,270,2024
8358,325,431,534,2023-11-20,17:00,17:00,Non,15,110,0,2023
8359,320,465,537,2024-03-22,17:00,10:30,Oui,0,47,390,2024
8360,327,465,539,2025-01-23,17:00,15:00,Oui,0,119,120,2025
8361,311,461,521,2022-09-30,17:00,12:30,Oui,10,33,270,2022
8362,306,424,527,2025-02-10,10:30,12:30,Oui,0,110,120,2025
8363,340,438,515,2024-02-09,08:30,12:30,Oui,0,27,240,2024
8364,330,436,511,2023-01-31,08:30,15:00,Oui,0,93,390,2023
8365,346,425,519,2024-07-27,08:30,10:30,Oui,10,104,120,2024
8366,330,436,505,2023-09-09,15:00,12:30,Oui,0,32,150,2023
8367,331,443,513,2024-05-15,13:00,12:30,Non,0,120,30,2024
8368,319,468,511,2024-07-30,15:00,19:00,Oui,0,104,240,2024
8369,339,408,532,2023-01-10,17:00,19:00,Oui,10,33,120,2023
8370,324,448,509,2023-10-25,17:00,17:00,Oui,0,22,0,2023
8371,346,425,522,2024-04-17,17:00,10:30,Oui,0,64,390,2024
8372,318,474,505,2023-10-15,13:00,19:00,Oui,0,97,360,2023
8373,348,433,524,2024-11-29,17:00,19:00,Oui,0,83,120,2024
8374,353,429,518,2024-11-10,13:00,19:00,Oui,0,69,360,2024
8375,353,429,529,2024-03-05,15:00,12:30,Oui,0,101,150,2024
8376,320,465,535,2024-01-08,17:00,17:00,Non,0,34,0,2024
8377,353,429,513,2024-11-17,08:30,19:00,Oui,0,22,630,2024
8378,322,429,537,2023-06-16,15:00,17:00,Oui,0,31,120,2023
8379,345,446,501,2023-03-22,13:00,15:00,Oui,0,108,120,2023
8380,351,416,529,2024-12-11,13:00,17:00,Non,0,100,240,2024
8381,307,438,534,2024-11-25,13:00,17:00,Oui,0,60,240,2024
8382,307,438,507,2023-08-19,15:00,15:00,Oui,0,15,0,2023
8383,306,424,501,2022-12-17,15:00,15:00,Oui,10,81,0,2022
8384,308,425,527,2023-05-30,08:30,15:00,Oui,0,24,390,2023
8385,333,460,527,2024-10-23,13:00,10:30,Oui,0,34,150,2024
8386,341,431,512,2024-02-08,13:00,10:30,Oui,5,113,150,2024
8387,312,449,533,2025-04-25,08:30,12:30,Non,0,117,240,2025
8388,344,427,513,2023-10-18,17:00,17:00,Oui,0,17,0,2023
8389,307,438,533,2023-12-22,15:00,10:30,Oui,0,108,270,2023
8390,347,468,505,2025-03-15,10:30,17:00,Oui,5,39,390,2025
8391,348,433,503,2024-05-03,13:00,12:30,Oui,0,42,30,2024
8392,327,465,533,2024-12-21,08:30,15:00,Oui,0,108,390,2024
8393,310,411,504,2023-12-02,17:00,15:00,Oui,0,110,120,2023
8394,350,441,505,2023-11-10,17:00,10:30,Oui,0,89,390,2023
8395,346,425,528,2023-01-14,15:00,19:00,Oui,0,77,240,2023
8396,304,444,537,2025-05-25,13:00,15:00,Oui,0,34,120,2025
8397,326,472,536,2024-03-04,13:00,17:00,Oui,0,93,240,2024
8398,318,474,518,2022-09-27,08:30,17:00,Oui,0,41,510,2022
8399,354,419,523,2024-10-13,15:00,15:00,Oui,5,80,0,2024
8400,311,461,501,2024-06-21,10:30,19:00,Oui,0,47,510,2024
8401,318,474,502,2024-07-21,17:00,10:30,Oui,0,32,390,2024
8402,338,438,528,2022-09-03,17:00,15:00,Oui,0,49,120,2022
8403,354,419,510,2022-11-30,08:30,15:00,Oui,15,82,390,2022
8404,353,429,539,2023-06-14,13:00,19:00,Oui,5,17,360,2023
8405,302,430,530,2023-09-27,10:30,10:30,Oui,10,44,0,2023
8406,351,416,507,2025-02-18,15:00,15:00,Oui,0,83,0,2025
8407,331,443,528,2025-03-31,13:00,10:30,Oui,0,99,150,2025
8408,340,438,520,2023-01-15,15:00,15:00,Oui,20,102,0,2023
8409,320,465,534,2023-07-23,17:00,19:00,Oui,0,111,120,2023
8410,351,416,509,2024-06-17,17:00,17:00,Oui,15,104,0,2024
8411,321,403,533,2024-03-20,15:00,12:30,Oui,0,46,150,2024
8412,311,461,515,2023-08-11,15:00,10:30,Non,0,109,270,2023
8413,311,461,524,2024-10-11,13:00,12:30,Oui,0,73,30,2024
8414,308,425,527,2025-05-12,17:00,12:30,Oui,5,27,270,2025
8415,324,448,529,2023-09-30,15:00,17:00,Oui,0,38,120,2023
8416,348,433,538,2023-11-12,08:30,15:00,Oui,5,26,390,2023
8417,336,444,534,2023-03-04,17:00,12:30,Oui,0,52,270,2023
8418,321,403,510,2024-10-21,13:00,19:00,Oui,10,54,360,2024
8419,351,416,527,2022-10-18,10:30,12:30,Non,0,32,120,2022
8420,316,438,530,2023-06-23,15:00,10:30,Oui,0,72,270,2023
8421,318,474,540,2025-06-26,08:30,12:30,Non,0,36,240,2025
8422,334,479,515,2025-04-23,17:00,10:30,Oui,0,19,390,2025
8423,360,468,528,2024-06-09,17:00,17:00,Oui,0,22,0,2024
8424,353,429,536,2024-03-28,15:00,19:00,Oui,20,56,240,2024
8425,351,416,517,2023-01-23,15:00,17:00,Oui,0,78,120,2023
8426,345,446,521,2024-06-04,17:00,10:30,Oui,0,119,390,2024
8427,316,438,535,2022-11-21,10:30,17:00,Oui,0,80,390,2022
8428,310,411,505,2024-08-23,13:00,17:00,Oui,0,92,240,2024
8429,330,436,504,2024-05-12,17:00,17:00,Oui,0,36,0,2024
8430,332,418,526,2023-11-05,17:00,19:00,Oui,0,71,120,2023
8431,325,431,527,2023-10-26,10:30,10:30,Oui,5,102,0,2023
8432,342,427,531,2024-11-25,10:30,19:00,Oui,10,66,510,2024
8433,312,449,507,2023-09-05,17:00,10:30,Oui,0,95,390,2023
8434,318,474,522,2023-02-28,17:00,10:30,Oui,20,34,390,2023
8435,335,408,537,2024-11-01,08:30,19:00,Oui,0,113,630,2024
8436,354,419,509,2022-10-25,15:00,10:30,Oui,0,66,270,2022
8437,355,414,525,2022-11-15,08:30,17:00,Oui,0,90,510,2022
8438,314,453,509,2023-11-24,10:30,19:00,Oui,0,86,510,2023
8439,302,430,510,2024-11-02,10:30,12:30,Oui,5,50,120,2024
8440,349,476,533,2025-02-11,17:00,17:00,Oui,0,20,0,2025
8441,334,479,516,2024-06-09,15:00,15:00,Oui,0,73,0,2024
8442,351,416,533,2024-12-26,10:30,12:30,Oui,0,58,120,2024
8443,356,412,523,2025-03-02,15:00,17:00,Oui,0,45,120,2025
8444,354,419,507,2023-08-16,10:30,10:30,Oui,0,56,0,2023
8445,337,405,522,2024-07-28,13:00,17:00,Oui,0,101,240,2024
8446,338,438,503,2024-09-02,08:30,19:00,Oui,0,76,630,2024
8447,304,444,540,2023-11-30,13:00,15:00,Oui,0,20,120,2023
8448,324,448,520,2024-09-22,17:00,12:30,Non,0,28,270,2024
8449,343,428,505,2024-05-30,15:00,10:30,Oui,20,98,270,2024
8450,324,448,507,2023-07-10,13:00,10:30,Non,20,40,150,2023
8451,320,465,526,2025-02-26,15:00,19:00,Oui,15,92,240,2025
8452,316,438,505,2022-11-16,15:00,17:00,Oui,0,94,120,2022
8453,318,474,529,2022-12-19,10:30,12:30,Oui,0,96,120,2022
8454,320,465,520,2024-02-29,17:00,15:00,Oui,0,48,120,2024
8455,326,472,527,2025-04-26,13:00,10:30,Oui,0,112,150,2025
8456,329,423,515,2025-01-14,15:00,15:00,Oui,5,119,0,2025
8457,348,433,502,2023-01-14,10:30,19:00,Oui,0,55,510,2023
8458,304,444,531,2023-11-22,17:00,12:30,Oui,0,30,270,2023
8459,311,461,523,2025-06-17,10:30,19:00,Oui,0,105,510,2025
8460,353,429,510,2025-02-16,17:00,17:00,Oui,0,86,0,2025
8461,305,470,514,2022-11-17,08:30,15:00,Oui,0,86,390,2022
8462,351,416,524,2024-05-16,10:30,12:30,Oui,10,37,120,2024
8463,339,408,520,2023-03-05,13:00,10:30,Oui,0,85,150,2023
8464,310,411,523,2024-02-03,17:00,17:00,Oui,0,117,0,2024
8465,344,427,525,2022-10-20,10:30,15:00,Non,20,52,270,2022
8466,319,468,525,2025-04-22,15:00,12:30,Oui,0,108,150,2025
8467,325,431,508,2024-08-08,17:00,15:00,Oui,0,84,120,2024
8468,304,444,519,2023-02-16,15:00,15:00,Oui,0,109,0,2023
8469,337,405,540,2023-04-24,15:00,10:30,Oui,0,58,270,2023
8470,336,444,501,2023-07-28,08:30,19:00,Oui,10,100,630,2023
8471,331,443,507,2024-12-07,08:30,15:00,Oui,0,27,390,2024
8472,345,446,515,2024-05-07,15:00,17:00,Oui,0,104,120,2024
8473,353,429,504,2024-02-05,10:30,17:00,Oui,10,118,390,2024
8474,303,448,529,2024-04-12,10:30,19:00,Oui,0,118,510,2024
8475,349,476,509,2024-12-08,10:30,12:30,Oui,0,113,120,2024
8476,308,425,502,2023-07-08,13:00,10:30,Oui,0,88,150,2023
8477,352,451,538,2024-10-27,10:30,10:30,Oui,5,86,0,2024
8478,314,453,513,2024-12-30,15:00,10:30,Oui,0,91,270,2024
8479,320,465,525,2024-12-29,08:30,10:30,Oui,5,32,120,2024
8480,324,448,521,2024-11-16,13:00,12:30,Oui,0,118,30,2024
8481,317,466,503,2023-06-03,10:30,12:30,Oui,0,102,120,2023
8482,342,427,515,2024-03-04,17:00,10:30,Oui,0,24,390,2024
8483,330,436,514,2025-02-13,17:00,12:30,Non,0,68,270,2025
8484,342,427,532,2024-09-03,08:30,10:30,Oui,0,75,120,2024
8485,307,438,529,2023-01-26,13:00,15:00,Oui,0,119,120,2023
8486,305,470,526,2023-05-05,08:30,19:00,Oui,5,36,630,2023
8487,350,441,514,2024-01-16,13:00,10:30,Oui,15,73,150,2024
8488,303,448,520,2024-11-18,15:00,15:00,Oui,0,32,0,2024
8489,334,479,525,2022-12-17,15:00,12:30,Oui,0,77,150,2022
8490,329,423,509,2024-10-17,17:00,19:00,Oui,0,115,120,2024
8491,317,466,523,2024-10-21,13:00,15:00,Oui,0,89,120,2024
8492,307,438,511,2023-09-10,15:00,17:00,Oui,0,48,120,2023
8493,310,411,506,2024-05-04,08:30,12:30,Oui,0,116,240,2024
8494,334,479,536,2024-06-24,10:30,15:00,Oui,20,58,270,2024
8495,348,433,505,2023-11-01,13:00,15:00,Oui,0,102,120,2023
8496,313,440,517,2024-11-26,10:30,19:00,Oui,0,83,510,2024
8497,309,403,515,2022-09-02,10:30,12:30,Oui,0,23,120,2022
8498,303,448,517,2024-09-09,08:30,15:00,Oui,0,102,390,2024
8499,309,403,531,2024-04-21,10:30,12:30,Oui,0,60,120,2024
8500,322,429,506,2023-04-23,17:00,17:00,Oui,0,82,0,2023
8501,355,414,534,2025-04-13,13:00,12:30,Oui,0,23,30,2025
8502,313,440,509,2022-09-17,17:00,15:00,Oui,0,51,120,2022
8503,337,405,516,2025-02-19,15:00,17:00,Oui,0,27,120,2025
8504,339,408,533,2023-10-03,17:00,15:00,Oui,15,79,120,2023
8505,315,436,504,2023-01-01,17:00,17:00,Oui,0,46,0,2023
