id_enquete,id_etudiant,id_professeur,id_module,annee_universitaire,score_clarte,poids_clarte,score_disponibilite,poids_disponibilite,score_pedagogie,poids_pedagogie,score_equite,poids_equite,score_admin,score_vie_etudiante,score_charge,score_finances,score_global,nps,sum_poids,score_prof_pondere
9689,1423,479,352,2021-2022,2,0.3,1,0.2,4,0.3,1,0.2,1,2,1,5,2.2,6,1,2.2
9690,1630,467,357,2021-2022,4,0.3,4,0.2,4,0.3,3,0.2,2,5,4,5,3.8,0,1,3.8
9691,1090,439,340,2023-2024,4,0.3,2,0.2,5,0.3,1,0.2,2,1,5,4,3.3,6,1,3.3
9692,2163,449,303,2021-2022,4,0.3,4,0.2,4,0.3,2,0.2,5,4,3,5,3.6,9,1,3.6
9693,1252,454,320,2024-2025,1,0.3,1,0.2,3,0.3,4,0.2,3,3,3,5,2.2,4,1,2.2
9694,1946,416,316,2023-2024,3,0.3,4,0.2,3,0.3,4,0.2,1,3,2,3,3.4,2,1,3.399999999999999
9695,1358,467,359,2023-2024,4,0.3,5,0.2,5,0.3,2,0.2,2,2,2,4,4.1,6,1,4.100000000000001
9696,1593,417,332,2022-2023,4,0.3,3,0.2,3,0.3,5,0.2,5,3,4,3,3.7,5,1,3.7
9697,1058,420,342,2020-2021,3,0.3,1,0.2,2,0.3,1,0.2,3,2,4,4,1.9,5,1,1.9
9698,2135,471,312,2021-2022,5,0.3,3,0.2,3,0.3,2,0.2,2,2,3,3,3.4,3,1,3.4
9699,2055,421,309,2024-2025,2,0.3,3,0.2,4,0.3,4,0.2,5,4,3,4,3.2,10,1,3.2
9700,1011,429,354,2024-2025,3,0.3,3,0.2,5,0.3,2,0.2,5,1,1,2,3.4,3,1,3.4
9701,1160,447,344,2023-2024,4,0.3,4,0.2,1,0.3,5,0.2,4,1,1,3,3.3,1,1,3.3
9702,1222,449,354,2021-2022,1,0.3,1,0.2,3,0.3,5,0.2,2,1,3,2,2.4,9,1,2.4
9703,1232,446,335,2023-2024,3,0.3,2,0.2,5,0.3,1,0.2,4,3,1,5,3.0,1,1,3.0
9704,1747,403,324,2023-2024,4,0.3,2,0.2,5,0.3,4,0.2,5,2,1,3,3.9,1,1,3.9
9705,1128,404,342,2024-2025,1,0.3,5,0.2,5,0.3,1,0.2,3,3,2,1,3.0,0,1,3.0
9706,1284,402,344,2023-2024,2,0.3,4,0.2,4,0.3,2,0.2,3,4,5,3,3.0,2,1,3.0
9707,1018,468,312,2023-2024,4,0.3,4,0.2,2,0.3,5,0.2,2,2,4,4,3.6,6,1,3.6
9708,1505,411,348,2020-2021,2,0.3,1,0.2,1,0.3,3,0.2,4,3,2,5,1.7,8,1,1.7
9709,1546,424,328,2022-2023,4,0.3,1,0.2,3,0.3,1,0.2,2,5,2,1,2.5,6,1,2.5
9710,1408,465,347,2021-2022,3,0.3,4,0.2,1,0.3,3,0.2,5,1,4,4,2.6,4,1,2.6
9711,1637,407,323,2024-2025,2,0.3,5,0.2,5,0.3,3,0.2,3,4,3,2,3.7,8,1,3.7
9712,1274,466,338,2023-2024,5,0.3,3,0.2,4,0.3,3,0.2,2,3,3,5,3.9,7,1,3.9
9713,1366,424,360,2022-2023,5,0.3,5,0.2,5,0.3,5,0.2,3,3,3,1,5.0,10,1,5.0
9714,1020,415,320,2024-2025,3,0.3,2,0.2,1,0.3,1,0.2,5,4,1,1,1.8,7,1,1.8
9715,1762,427,337,2020-2021,4,0.3,5,0.2,3,0.3,3,0.2,3,4,5,5,3.7,6,1,3.7
9716,1362,428,316,2024-2025,4,0.3,2,0.2,4,0.3,5,0.2,3,2,1,1,3.8,10,1,3.8
9717,1686,424,356,2022-2023,2,0.3,3,0.2,3,0.3,2,0.2,4,2,4,4,2.5,10,1,2.5
9718,1324,440,324,2024-2025,2,0.3,1,0.2,2,0.3,3,0.2,4,1,1,2,2.0,1,1,2.0
9719,1250,463,316,2021-2022,1,0.3,1,0.2,4,0.3,3,0.2,3,5,2,4,2.3,2,1,2.3
9720,1690,412,322,2023-2024,3,0.3,5,0.2,2,0.3,1,0.2,5,3,3,2,2.7,8,1,2.7
9721,1938,409,315,2022-2023,4,0.3,5,0.2,4,0.3,1,0.2,5,2,3,5,3.6,10,1,3.600000000000001
9722,1571,469,358,2021-2022,5,0.3,1,0.2,1,0.3,3,0.2,3,4,2,4,2.6,3,1,2.6
9723,1414,416,328,2020-2021,5,0.3,4,0.2,3,0.3,2,0.2,2,1,5,5,3.6,2,1,3.6
9724,2144,438,310,2023-2024,5,0.3,4,0.2,5,0.3,4,0.2,4,3,1,3,4.6,3,1,4.6
9725,1901,446,303,2023-2024,4,0.3,4,0.2,2,0.3,1,0.2,4,5,5,1,2.8,10,1,2.8
9726,2061,443,337,2022-2023,2,0.3,5,0.2,3,0.3,4,0.2,3,1,4,3,3.3,9,1,3.3
9727,1179,441,325,2024-2025,2,0.3,2,0.2,1,0.3,1,0.2,3,3,1,2,1.5,6,1,1.5
9728,1806,402,346,2021-2022,2,0.3,1,0.2,5,0.3,1,0.2,4,2,2,2,2.5,10,1,2.5
9729,1352,419,339,2020-2021,3,0.3,1,0.2,5,0.3,3,0.2,4,3,4,1,3.2,3,1,3.2
9730,2056,457,306,2022-2023,1,0.3,4,0.2,2,0.3,5,0.2,5,3,3,3,2.7,4,1,2.7
9731,1599,444,353,2023-2024,2,0.3,1,0.2,1,0.3,4,0.2,4,4,3,1,1.9,10,1,1.9
9732,2027,427,307,2023-2024,3,0.3,4,0.2,3,0.3,1,0.2,2,2,2,3,2.8,3,1,2.8
9733,1681,459,348,2022-2023,2,0.3,4,0.2,2,0.3,1,0.2,4,5,4,4,2.2,0,1,2.2
9734,1048,459,347,2023-2024,4,0.3,1,0.2,2,0.3,3,0.2,4,4,1,4,2.6,9,1,2.6
9735,1304,455,306,2020-2021,3,0.3,1,0.2,5,0.3,3,0.2,4,5,5,4,3.2,5,1,3.2
9736,1522,464,318,2020-2021,3,0.3,2,0.2,2,0.3,4,0.2,3,1,2,3,2.7,0,1,2.7
9737,2066,437,333,2021-2022,3,0.3,2,0.2,5,0.3,4,0.2,3,5,4,1,3.6,0,1,3.6
9738,1016,466,332,2020-2021,1,0.3,1,0.2,5,0.3,2,0.2,4,2,5,5,2.4,1,1,2.4
9739,1977,411,337,2020-2021,5,0.3,2,0.2,5,0.3,2,0.2,5,5,5,2,3.8,8,1,3.8
9740,1264,413,327,2022-2023,1,0.3,5,0.2,5,0.3,4,0.2,1,1,5,1,3.6,7,1,3.6
9741,1211,466,303,2024-2025,3,0.3,4,0.2,4,0.3,1,0.2,4,4,3,2,3.1,2,1,3.1
9742,1178,443,309,2024-2025,4,0.3,2,0.2,3,0.3,5,0.2,5,2,2,5,3.5,1,1,3.5
9743,1999,463,313,2020-2021,4,0.3,4,0.2,3,0.3,1,0.2,2,1,5,4,3.1,4,1,3.1
9744,1668,418,346,2023-2024,5,0.3,2,0.2,1,0.3,2,0.2,4,2,3,3,2.6,9,1,2.6
9745,1129,412,356,2024-2025,2,0.3,4,0.2,4,0.3,3,0.2,2,3,4,4,3.2,10,1,3.2
9746,1225,459,311,2023-2024,3,0.3,1,0.2,4,0.3,2,0.2,1,3,3,5,2.7,3,1,2.7
9747,1400,437,308,2021-2022,4,0.3,2,0.2,5,0.3,1,0.2,3,1,2,2,3.3,4,1,3.3
9748,1852,465,329,2022-2023,4,0.3,1,0.2,4,0.3,3,0.2,4,3,3,4,3.2,5,1,3.2
9749,1236,466,355,2023-2024,3,0.3,3,0.2,5,0.3,2,0.2,2,5,5,2,3.4,1,1,3.4
9750,2113,463,331,2022-2023,2,0.3,3,0.2,3,0.3,5,0.2,1,3,1,2,3.1,1,1,3.1
9751,1777,448,304,2024-2025,3,0.3,1,0.2,2,0.3,3,0.2,4,3,4,5,2.3,9,1,2.3
9752,1546,438,331,2023-2024,4,0.3,2,0.2,5,0.3,4,0.2,1,2,3,1,3.9,2,1,3.9
9753,1540,412,302,2023-2024,3,0.3,2,0.2,5,0.3,2,0.2,3,4,2,5,3.2,9,1,3.2
9754,1864,421,346,2020-2021,4,0.3,4,0.2,4,0.3,3,0.2,4,4,1,2,3.8,9,1,3.8
9755,1998,459,317,2022-2023,2,0.3,2,0.2,4,0.3,4,0.2,1,1,5,3,3.0,3,1,3.0
9756,2065,424,346,2020-2021,5,0.3,4,0.2,1,0.3,1,0.2,1,2,3,1,2.8,9,1,2.8
9757,1978,415,359,2023-2024,2,0.3,3,0.2,5,0.3,2,0.2,2,2,1,2,3.1,1,1,3.1
9758,1577,456,345,2022-2023,1,0.3,4,0.2,4,0.3,4,0.2,1,5,3,4,3.1,8,1,3.1
9759,2078,471,333,2022-2023,5,0.3,4,0.2,5,0.3,4,0.2,3,5,4,5,4.6,5,1,4.6
9760,1203,438,356,2024-2025,4,0.3,5,0.2,4,0.3,1,0.2,1,4,5,3,3.6,6,1,3.600000000000001
9761,1363,429,341,2024-2025,1,0.3,5,0.2,1,0.3,4,0.2,3,1,1,5,2.4,10,1,2.4
9762,1815,451,334,2023-2024,2,0.3,2,0.2,4,0.3,5,0.2,5,5,5,5,3.2,4,1,3.2
9763,1384,450,352,2022-2023,2,0.3,1,0.2,1,0.3,2,0.2,1,2,1,3,1.5,2,1,1.5
9764,1345,406,347,2023-2024,3,0.3,1,0.2,1,0.3,3,0.2,4,3,1,2,2.0,3,1,2.0
9765,1766,461,328,2020-2021,3,0.3,2,0.2,5,0.3,3,0.2,2,5,4,1,3.4,0,1,3.4
9766,1979,407,320,2022-2023,5,0.3,3,0.2,5,0.3,2,0.2,2,5,4,5,4.0,7,1,4.0
9767,1919,453,332,2023-2024,4,0.3,1,0.2,2,0.3,5,0.2,2,1,2,3,3.0,4,1,3.0
9768,1465,416,323,2021-2022,3,0.3,4,0.2,1,0.3,3,0.2,5,2,3,5,2.6,10,1,2.6
9769,1136,423,356,2020-2021,5,0.3,5,0.2,3,0.3,2,0.2,1,5,3,5,3.8,0,1,3.8
9770,1573,414,344,2023-2024,3,0.3,1,0.2,1,0.3,2,0.2,1,2,4,3,1.8,2,1,1.8
9771,1159,427,320,2021-2022,2,0.3,4,0.2,2,0.3,2,0.2,3,1,3,4,2.4,1,1,2.4
9772,1333,410,349,2023-2024,5,0.3,5,0.2,4,0.3,4,0.2,4,5,3,2,4.5,10,1,4.5
9773,1213,464,309,2023-2024,5,0.3,2,0.2,1,0.3,1,0.2,3,5,2,1,2.4,5,1,2.4
9774,2005,473,327,2021-2022,1,0.3,4,0.2,3,0.3,1,0.2,1,2,2,3,2.2,10,1,2.2
9775,1165,480,358,2023-2024,1,0.3,3,0.2,5,0.3,4,0.2,3,1,5,4,3.2,6,1,3.2
9776,1719,462,304,2023-2024,2,0.3,4,0.2,1,0.3,3,0.2,3,5,4,5,2.3,6,1,2.3
9777,1762,458,330,2020-2021,2,0.3,2,0.2,4,0.3,5,0.2,4,1,2,1,3.2,9,1,3.2
9778,1177,464,325,2023-2024,5,0.3,5,0.2,2,0.3,5,0.2,1,4,1,1,4.1,2,1,4.1
9779,1330,436,320,2022-2023,2,0.3,4,0.2,5,0.3,4,0.2,2,4,5,3,3.7,3,1,3.7
9780,2117,464,333,2020-2021,1,0.3,1,0.2,2,0.3,5,0.2,4,3,4,3,2.1,9,1,2.1
9781,1850,470,342,2022-2023,3,0.3,5,0.2,1,0.3,5,0.2,5,5,4,3,3.2,9,1,3.2
9782,2191,419,311,2023-2024,2,0.3,2,0.2,1,0.3,2,0.2,5,4,5,4,1.7,0,1,1.7
9783,2006,469,324,2022-2023,2,0.3,4,0.2,3,0.3,3,0.2,3,4,4,3,2.9,3,1,2.9
9784,1858,437,314,2020-2021,1,0.3,5,0.2,2,0.3,3,0.2,5,1,2,2,2.5,2,1,2.5
9785,1040,434,305,2021-2022,2,0.3,3,0.2,4,0.3,3,0.2,2,4,4,3,3.0,3,1,3.0
9786,1646,448,348,2023-2024,3,0.3,1,0.2,5,0.3,3,0.2,2,1,3,5,3.2,2,1,3.2
9787,1519,463,329,2023-2024,4,0.3,4,0.2,2,0.3,2,0.2,1,2,5,2,3.0,10,1,3.0
9788,1125,407,310,2022-2023,5,0.3,1,0.2,4,0.3,1,0.2,3,5,5,4,3.1,4,1,3.1
9789,1797,479,331,2024-2025,1,0.3,4,0.2,5,0.3,2,0.2,2,2,5,2,3.0,3,1,3.0
9790,1914,455,336,2024-2025,5,0.3,2,0.2,2,0.3,5,0.2,2,5,4,5,3.5,9,1,3.5
9791,1252,458,314,2024-2025,5,0.3,2,0.2,3,0.3,5,0.2,4,5,1,4,3.8,5,1,3.8
9792,1077,463,352,2024-2025,2,0.3,2,0.2,2,0.3,3,0.2,5,2,4,5,2.2,7,1,2.2
9793,2188,478,334,2020-2021,2,0.3,3,0.2,2,0.3,1,0.2,4,5,3,5,2.0,6,1,2.0
9794,1362,477,359,2024-2025,1,0.3,2,0.2,2,0.3,3,0.2,3,1,5,4,1.9,7,1,1.9
9795,1380,469,306,2020-2021,2,0.3,2,0.2,4,0.3,4,0.2,4,4,4,4,3.0,7,1,3.0
9796,1988,410,335,2020-2021,5,0.3,4,0.2,4,0.3,2,0.2,5,1,3,5,3.9,7,1,3.9
9797,2165,430,314,2020-2021,3,0.3,4,0.2,5,0.3,5,0.2,3,2,4,3,4.2,0,1,4.2
9798,1795,416,304,2021-2022,4,0.3,2,0.2,3,0.3,2,0.2,2,2,3,5,2.9,7,1,2.9
9799,1223,468,335,2022-2023,4,0.3,2,0.2,4,0.3,3,0.2,5,1,5,5,3.4,6,1,3.4
9800,2189,439,302,2023-2024,4,0.3,1,0.2,2,0.3,2,0.2,2,3,4,2,2.4,4,1,2.4
