id_note,id_etudiant,id_module,annee_universitaire,note,mention,session,resultat,admis_bool
6218,1060,310,2021-2022,9.32,Insuffisant,Normale,Échec,0
6219,1847,317,2020-2021,7.09,Insuffisant,Normale,Échec,0
6220,1894,339,2021-2022,14.08,Bien,Normale,Admis,1
6221,1868,333,2021-2022,12.53,Assez Bien,Rattrapage,Admis,1
6222,1649,359,2024-2025,13.35,Assez Bien,Normale,Admis,1
6223,1136,327,2023-2024,18.53,Très Bien,Normale,Admis,1
6224,1890,318,2020-2021,15.69,Bien,Normale,Admis,1
6225,1500,310,2021-2022,9.15,Insuffisant,Normale,Échec,0
6226,2183,343,2020-2021,8.45,Insuffisant,Normale,Échec,0
6227,2171,347,2021-2022,18.52,Très Bien,Normale,Admis,1
6228,1368,322,2021-2022,13.0,Assez Bien,Normale,Admis,1
6229,2093,310,2023-2024,10.4,Passable,Normale,Admis,1
6230,1931,359,2020-2021,17.98,Très Bien,Normale,Admis,1
6231,1359,325,2024-2025,16.92,Très Bien,Normale,Admis,1
6232,1493,330,2024-2025,6.31,Insuffisant,Normale,Échec,0
6233,1533,339,2024-2025,11.87,Passable,Rattrapage,Admis,1
6234,2163,321,2021-2022,13.51,Assez Bien,Normale,Admis,1
6235,1382,321,2021-2022,13.32,Assez Bien,Rattrapage,Admis,1
6236,1849,349,2022-2023,16.2,Très Bien,Rattrapage,Admis,1
6237,1529,320,2024-2025,13.1,Assez Bien,Normale,Admis,1
6238,1571,349,2021-2022,13.21,Assez Bien,Rattrapage,Admis,1
6239,1880,350,2024-2025,12.67,Assez Bien,Normale,Admis,1
6240,1891,333,2020-2021,8.06,Insuffisant,Normale,Échec,0
6241,1238,305,2022-2023,10.01,Passable,Normale,Admis,1
6242,1456,315,2020-2021,17.84,Très Bien,Normale,Admis,1
6243,1873,317,2020-2021,10.29,Passable,Normale,Admis,1
6244,2065,302,2022-2023,18.97,Très Bien,Normale,Admis,1
6245,2151,332,2023-2024,8.7,Insuffisant,Normale,Échec,0
6246,1175,354,2022-2023,14.31,Bien,Rattrapage,Admis,1
6247,1650,345,2022-2023,11.56,Passable,Normale,Admis,1
6248,1115,350,2023-2024,15.92,Bien,Rattrapage,Admis,1
6249,1342,350,2023-2024,13.75,Assez Bien,Rattrapage,Admis,1
6250,2087,331,2024-2025,9.18,Insuffisant,Rattrapage,Échec,0
6251,1107,311,2022-2023,12.66,Assez Bien,Normale,Admis,1
6252,2182,307,2021-2022,12.42,Assez Bien,Normale,Admis,1
6253,1033,346,2022-2023,9.72,Insuffisant,Rattrapage,Échec,0
6254,1800,316,2023-2024,15.74,Bien,Rattrapage,Admis,1
6255,1345,308,2023-2024,12.8,Assez Bien,Normale,Admis,1
6256,1366,357,2023-2024,8.93,Insuffisant,Normale,Échec,0
6257,1810,347,2020-2021,11.42,Passable,Normale,Admis,1
6258,1444,310,2021-2022,10.11,Passable,Normale,Admis,1
6259,1664,333,2022-2023,16.68,Très Bien,Rattrapage,Admis,1
6260,1149,335,2020-2021,12.26,Assez Bien,Normale,Admis,1
6261,1359,340,2022-2023,9.93,Insuffisant,Normale,Échec,0
6262,1706,343,2024-2025,5.49,Insuffisant,Normale,Échec,0
6263,2163,332,2023-2024,9.47,Insuffisant,Normale,Échec,0
6264,1466,347,2023-2024,10.93,Passable,Normale,Admis,1
6265,2170,313,2024-2025,12.8,Assez Bien,Normale,Admis,1
6266,1736,332,2024-2025,18.53,Très Bien,Rattrapage,Admis,1
6267,1647,349,2022-2023,10.24,Passable,Normale,Admis,1
6268,1139,337,2021-2022,15.0,Bien,Normale,Admis,1
6269,1522,347,2023-2024,11.99,Passable,Normale,Admis,1
6270,1552,344,2020-2021,8.97,Insuffisant,Rattrapage,Échec,0
6271,1151,305,2023-2024,12.69,Assez Bien,Normale,Admis,1
6272,1444,326,2023-2024,17.77,Très Bien,Normale,Admis,1
6273,1025,314,2024-2025,12.21,Assez Bien,Normale,Admis,1
6274,1872,310,2022-2023,13.78,Assez Bien,Normale,Admis,1
6275,1805,342,2023-2024,8.32,Insuffisant,Rattrapage,Échec,0
6276,1883,307,2020-2021,12.9,Assez Bien,Normale,Admis,1
6277,1329,324,2024-2025,9.74,Insuffisant,Rattrapage,Échec,0
6278,1598,347,2021-2022,14.13,Bien,Normale,Admis,1
6279,1421,314,2020-2021,6.35,Insuffisant,Normale,Échec,0
6280,1030,335,2020-2021,9.2,Insuffisant,Normale,Échec,0
6281,1741,326,2021-2022,13.96,Assez Bien,Normale,Admis,1
6282,1066,348,2024-2025,14.49,Bien,Rattrapage,Admis,1
6283,1300,337,2021-2022,10.66,Passable,Rattrapage,Admis,1
6284,1518,341,2024-2025,15.17,Bien,Normale,Admis,1
6285,1286,333,2023-2024,9.8,Insuffisant,Rattrapage,Échec,0
6286,1458,359,2021-2022,13.89,Assez Bien,Normale,Admis,1
6287,1227,303,2023-2024,13.12,Assez Bien,Normale,Admis,1
6288,2069,334,2021-2022,7.02,Insuffisant,Normale,Échec,0
6289,1171,311,2023-2024,19.57,Très Bien,Normale,Admis,1
6290,1471,346,2023-2024,16.43,Très Bien,Normale,Admis,1
6291,1724,349,2022-2023,13.95,Assez Bien,Normale,Admis,1
6292,2116,323,2021-2022,19.9,Très Bien,Normale,Admis,1
6293,1377,301,2023-2024,15.66,Bien,Normale,Admis,1
6294,1274,301,2020-2021,9.84,Insuffisant,Normale,Échec,0
6295,1920,355,2020-2021,15.6,Bien,Rattrapage,Admis,1
6296,2128,319,2021-2022,13.02,Assez Bien,Rattrapage,Admis,1
6297,2116,331,2022-2023,15.58,Bien,Normale,Admis,1
6298,1143,328,2021-2022,17.19,Très Bien,Normale,Admis,1
6299,2004,340,2023-2024,14.2,Bien,Normale,Admis,1
6300,1429,341,2023-2024,14.62,Bien,Normale,Admis,1
6301,1669,305,2021-2022,14.38,Bien,Normale,Admis,1
6302,1671,323,2022-2023,14.26,Bien,Normale,Admis,1
6303,1188,344,2020-2021,9.83,Insuffisant,Rattrapage,Échec,0
6304,1038,324,2020-2021,11.2,Passable,Normale,Admis,1
6305,1067,333,2020-2021,6.36,Insuffisant,Normale,Échec,0
6306,1622,345,2024-2025,17.19,Très Bien,Normale,Admis,1
6307,1525,346,2021-2022,14.43,Bien,Normale,Admis,1
6308,1264,328,2021-2022,13.74,Assez Bien,Normale,Admis,1
6309,1426,345,2020-2021,12.55,Assez Bien,Rattrapage,Admis,1
6310,1027,314,2023-2024,17.72,Très Bien,Normale,Admis,1
6311,1022,329,2021-2022,12.97,Assez Bien,Normale,Admis,1
6312,1265,316,2022-2023,12.21,Assez Bien,Normale,Admis,1
6313,1079,310,2024-2025,3.42,Insuffisant,Rattrapage,Échec,0
6314,1473,301,2021-2022,10.38,Passable,Normale,Admis,1
6315,1557,344,2021-2022,6.3,Insuffisant,Normale,Échec,0
6316,1563,313,2023-2024,14.55,Bien,Rattrapage,Admis,1
6317,1678,352,2021-2022,8.78,Insuffisant,Normale,Échec,0
6318,2177,308,2023-2024,15.88,Bien,Normale,Admis,1
6319,2174,310,2024-2025,10.69,Passable,Normale,Admis,1
6320,1062,356,2024-2025,7.73,Insuffisant,Rattrapage,Échec,0
6321,1230,356,2023-2024,11.28,Passable,Normale,Admis,1
6322,1812,315,2020-2021,10.87,Passable,Normale,Admis,1
6323,1865,354,2023-2024,15.14,Bien,Normale,Admis,1
6324,1790,354,2024-2025,12.63,Assez Bien,Normale,Admis,1
6325,1966,347,2022-2023,8.22,Insuffisant,Normale,Échec,0
6326,1019,316,2021-2022,9.33,Insuffisant,Normale,Échec,0
6327,1003,317,2022-2023,6.8,Insuffisant,Normale,Échec,0
6328,1571,359,2022-2023,11.78,Passable,Normale,Admis,1
6329,1132,302,2023-2024,14.75,Bien,Rattrapage,Admis,1
6330,1204,328,2023-2024,14.2,Bien,Normale,Admis,1
6331,1541,338,2023-2024,13.34,Assez Bien,Rattrapage,Admis,1
6332,1009,302,2024-2025,5.77,Insuffisant,Normale,Échec,0
6333,1589,319,2022-2023,10.49,Passable,Normale,Admis,1
6334,2132,302,2020-2021,19.57,Très Bien,Normale,Admis,1
6335,1675,347,2020-2021,15.35,Bien,Rattrapage,Admis,1
6336,2004,327,2022-2023,15.68,Bien,Normale,Admis,1
6337,1293,338,2023-2024,10.88,Passable,Normale,Admis,1
6338,1349,334,2020-2021,17.58,Très Bien,Normale,Admis,1
6339,1266,319,2020-2021,11.74,Passable,Rattrapage,Admis,1
6340,1244,323,2020-2021,8.33,Insuffisant,Normale,Échec,0
6341,1651,353,2020-2021,8.19,Insuffisant,Normale,Échec,0
6342,1836,340,2024-2025,13.49,Assez Bien,Normale,Admis,1
6343,1852,307,2021-2022,19.5,Très Bien,Normale,Admis,1
6344,1251,322,2021-2022,9.78,Insuffisant,Normale,Échec,0
6345,1679,324,2021-2022,17.06,Très Bien,Rattrapage,Admis,1
6346,1501,345,2021-2022,11.98,Passable,Normale,Admis,1
6347,1273,343,2024-2025,19.99,Très Bien,Normale,Admis,1
6348,1099,321,2024-2025,13.83,Assez Bien,Rattrapage,Admis,1
6349,2123,313,2023-2024,17.96,Très Bien,Normale,Admis,1
6350,1912,341,2022-2023,14.15,Bien,Normale,Admis,1
6351,1482,323,2022-2023,13.09,Assez Bien,Normale,Admis,1
6352,1118,345,2022-2023,10.84,Passable,Rattrapage,Admis,1
6353,2018,326,2021-2022,9.15,Insuffisant,Normale,Échec,0
6354,1697,348,2021-2022,11.82,Passable,Normale,Admis,1
6355,1746,303,2020-2021,10.19,Passable,Normale,Admis,1
6356,1179,308,2022-2023,14.48,Bien,Normale,Admis,1
6357,1326,353,2022-2023,11.47,Passable,Normale,Admis,1
6358,1655,333,2023-2024,8.46,Insuffisant,Normale,Échec,0
6359,1372,330,2023-2024,13.5,Assez Bien,Normale,Admis,1
6360,2113,336,2024-2025,5.59,Insuffisant,Normale,Échec,0
6361,1363,326,2020-2021,12.09,Assez Bien,Normale,Admis,1
6362,1453,306,2023-2024,17.57,Très Bien,Normale,Admis,1
6363,1566,335,2024-2025,10.14,Passable,Normale,Admis,1
6364,1039,316,2020-2021,10.53,Passable,Normale,Admis,1
6365,1522,359,2022-2023,11.52,Passable,Normale,Admis,1
6366,2093,358,2024-2025,16.6,Très Bien,Normale,Admis,1
6367,1015,346,2024-2025,14.57,Bien,Normale,Admis,1
6368,1965,308,2024-2025,8.09,Insuffisant,Normale,Échec,0
6369,1885,305,2022-2023,13.44,Assez Bien,Normale,Admis,1
6370,1269,312,2024-2025,17.73,Très Bien,Normale,Admis,1
6371,1451,324,2022-2023,16.95,Très Bien,Rattrapage,Admis,1
6372,1605,343,2022-2023,10.85,Passable,Normale,Admis,1
6373,1371,303,2022-2023,10.05,Passable,Normale,Admis,1
6374,1723,337,2023-2024,17.35,Très Bien,Normale,Admis,1
6375,1908,321,2023-2024,13.01,Assez Bien,Normale,Admis,1
6376,2016,339,2024-2025,8.18,Insuffisant,Normale,Échec,0
6377,1181,307,2021-2022,14.06,Bien,Normale,Admis,1
6378,1920,338,2024-2025,18.23,Très Bien,Rattrapage,Admis,1
6379,1458,302,2022-2023,15.36,Bien,Normale,Admis,1
6380,1679,330,2023-2024,13.43,Assez Bien,Normale,Admis,1
6381,1293,329,2022-2023,13.84,Assez Bien,Normale,Admis,1
6382,1666,350,2020-2021,17.82,Très Bien,Normale,Admis,1
6383,1180,325,2020-2021,15.66,Bien,Rattrapage,Admis,1
6384,2126,337,2022-2023,7.89,Insuffisant,Normale,Échec,0
6385,2087,337,2023-2024,8.29,Insuffisant,Normale,Échec,0
6386,1080,352,2020-2021,16.67,Très Bien,Rattrapage,Admis,1
6387,1714,343,2021-2022,6.68,Insuffisant,Rattrapage,Échec,0
6388,1372,308,2021-2022,8.48,Insuffisant,Rattrapage,Échec,0
6389,1413,325,2024-2025,13.59,Assez Bien,Normale,Admis,1
6390,1770,304,2020-2021,20.0,Très Bien,Normale,Admis,1
6391,2053,313,2022-2023,9.79,Insuffisant,Normale,Échec,0
6392,1940,328,2020-2021,14.38,Bien,Normale,Admis,1
6393,1267,343,2024-2025,13.82,Assez Bien,Normale,Admis,1
6394,2184,357,2024-2025,15.43,Bien,Normale,Admis,1
6395,1466,301,2023-2024,19.66,Très Bien,Normale,Admis,1
6396,1576,325,2020-2021,10.41,Passable,Normale,Admis,1
6397,1240,348,2021-2022,14.98,Bien,Normale,Admis,1
6398,2172,339,2023-2024,9.07,Insuffisant,Normale,Échec,0
6399,2183,357,2024-2025,13.49,Assez Bien,Rattrapage,Admis,1
6400,1260,330,2020-2021,19.37,Très Bien,Normale,Admis,1
6401,1673,345,2023-2024,10.11,Passable,Normale,Admis,1
6402,1100,359,2021-2022,18.65,Très Bien,Normale,Admis,1
6403,1433,334,2023-2024,10.73,Passable,Normale,Admis,1
6404,2108,357,2024-2025,15.77,Bien,Normale,Admis,1
6405,1723,357,2021-2022,3.13,Insuffisant,Normale,Échec,0
6406,2052,324,2024-2025,13.23,Assez Bien,Normale,Admis,1
6407,2049,326,2024-2025,5.05,Insuffisant,Normale,Échec,0
6408,1215,335,2022-2023,10.44,Passable,Normale,Admis,1
6409,1481,337,2023-2024,3.32,Insuffisant,Normale,Échec,0
6410,1811,345,2021-2022,15.8,Bien,Normale,Admis,1
6411,1105,346,2024-2025,11.41,Passable,Normale,Admis,1
6412,1018,342,2020-2021,10.61,Passable,Normale,Admis,1
6413,1964,316,2023-2024,12.64,Assez Bien,Normale,Admis,1
6414,1583,340,2024-2025,10.33,Passable,Normale,Admis,1
6415,1609,351,2022-2023,13.09,Assez Bien,Normale,Admis,1
6416,1641,330,2022-2023,16.29,Très Bien,Normale,Admis,1
6417,1635,318,2020-2021,12.34,Assez Bien,Rattrapage,Admis,1
6418,1089,329,2023-2024,12.73,Assez Bien,Normale,Admis,1
6419,2191,358,2021-2022,14.58,Bien,Normale,Admis,1
6420,1873,309,2023-2024,18.71,Très Bien,Normale,Admis,1
6421,1704,319,2021-2022,14.9,Bien,Normale,Admis,1
6422,1610,350,2023-2024,13.55,Assez Bien,Normale,Admis,1
6423,1727,337,2020-2021,13.85,Assez Bien,Rattrapage,Admis,1
6424,1801,302,2022-2023,4.75,Insuffisant,Normale,Échec,0
6425,1511,322,2024-2025,12.58,Assez Bien,Normale,Admis,1
6426,2056,314,2024-2025,8.37,Insuffisant,Normale,Échec,0
6427,2057,322,2024-2025,20.0,Très Bien,Rattrapage,Admis,1
6428,1111,330,2024-2025,20.0,Très Bien,Rattrapage,Admis,1
6429,2173,328,2022-2023,9.06,Insuffisant,Rattrapage,Échec,0
6430,2037,355,2022-2023,8.75,Insuffisant,Normale,Échec,0
6431,1923,333,2021-2022,13.9,Assez Bien,Normale,Admis,1
6432,2018,322,2023-2024,9.31,Insuffisant,Normale,Échec,0
6433,2131,305,2023-2024,11.02,Passable,Normale,Admis,1
6434,1977,334,2022-2023,13.96,Assez Bien,Normale,Admis,1
6435,1447,320,2020-2021,12.26,Assez Bien,Normale,Admis,1
6436,2002,354,2021-2022,12.14,Assez Bien,Normale,Admis,1
6437,1117,329,2020-2021,8.53,Insuffisant,Normale,Échec,0
6438,1955,330,2023-2024,8.34,Insuffisant,Normale,Échec,0
6439,1193,357,2021-2022,10.45,Passable,Normale,Admis,1
6440,1648,343,2020-2021,13.76,Assez Bien,Rattrapage,Admis,1
6441,1006,332,2024-2025,11.59,Passable,Normale,Admis,1
6442,2095,314,2023-2024,11.78,Passable,Normale,Admis,1
6443,2196,311,2021-2022,9.84,Insuffisant,Normale,Échec,0
6444,1391,313,2024-2025,12.61,Assez Bien,Normale,Admis,1
6445,1659,319,2020-2021,9.56,Insuffisant,Normale,Échec,0
6446,1484,358,2021-2022,10.63,Passable,Normale,Admis,1
6447,1838,338,2024-2025,14.97,Bien,Normale,Admis,1
6448,1697,309,2024-2025,15.52,Bien,Normale,Admis,1
6449,1683,344,2020-2021,7.04,Insuffisant,Normale,Échec,0
6450,1384,315,2020-2021,4.4,Insuffisant,Rattrapage,Échec,0
6451,1284,360,2023-2024,11.69,Passable,Normale,Admis,1
6452,1646,313,2021-2022,13.6,Assez Bien,Normale,Admis,1
6453,1940,316,2022-2023,15.73,Bien,Rattrapage,Admis,1
6454,1678,352,2020-2021,19.13,Très Bien,Normale,Admis,1
6455,1584,340,2023-2024,10.09,Passable,Normale,Admis,1
6456,1320,317,2024-2025,16.22,Très Bien,Normale,Admis,1
6457,1110,313,2021-2022,11.88,Passable,Rattrapage,Admis,1
6458,1263,316,2022-2023,8.41,Insuffisant,Rattrapage,Échec,0
6459,1988,332,2020-2021,9.01,Insuffisant,Normale,Échec,0
6460,1599,328,2024-2025,13.43,Assez Bien,Normale,Admis,1
6461,1676,357,2020-2021,7.81,Insuffisant,Rattrapage,Échec,0
6462,2199,316,2022-2023,8.72,Insuffisant,Normale,Échec,0
6463,1643,324,2022-2023,17.89,Très Bien,Normale,Admis,1
6464,1925,303,2021-2022,11.03,Passable,Rattrapage,Admis,1
6465,1076,303,2023-2024,15.63,Bien,Normale,Admis,1
6466,1233,331,2022-2023,11.19,Passable,Rattrapage,Admis,1
6467,1151,313,2023-2024,18.61,Très Bien,Rattrapage,Admis,1
6468,1634,317,2022-2023,9.08,Insuffisant,Normale,Échec,0
6469,2155,318,2023-2024,11.93,Passable,Normale,Admis,1
6470,1803,308,2021-2022,9.4,Insuffisant,Normale,Échec,0
6471,1221,336,2024-2025,18.0,Très Bien,Normale,Admis,1
6472,1511,360,2024-2025,17.64,Très Bien,Normale,Admis,1
6473,1191,341,2021-2022,18.71,Très Bien,Normale,Admis,1
6474,1979,344,2020-2021,15.08,Bien,Normale,Admis,1
6475,1858,321,2020-2021,9.73,Insuffisant,Normale,Échec,0
6476,1897,348,2023-2024,13.35,Assez Bien,Normale,Admis,1
6477,1212,358,2021-2022,17.34,Très Bien,Normale,Admis,1
6478,1346,356,2021-2022,13.28,Assez Bien,Normale,Admis,1
6479,2109,342,2021-2022,12.59,Assez Bien,Normale,Admis,1
6480,1055,324,2023-2024,6.93,Insuffisant,Normale,Échec,0
6481,1607,319,2023-2024,10.25,Passable,Normale,Admis,1
6482,2142,345,2022-2023,7.99,Insuffisant,Normale,Échec,0
6483,1509,343,2020-2021,15.66,Bien,Normale,Admis,1
6484,1526,324,2022-2023,15.63,Bien,Normale,Admis,1
6485,1664,352,2022-2023,16.09,Très Bien,Normale,Admis,1
6486,2190,322,2020-2021,15.55,Bien,Normale,Admis,1
6487,1259,327,2021-2022,5.67,Insuffisant,Normale,Échec,0
6488,1682,328,2020-2021,9.48,Insuffisant,Normale,Échec,0
6489,2024,332,2023-2024,16.24,Très Bien,Normale,Admis,1
6490,2104,339,2022-2023,13.87,Assez Bien,Rattrapage,Admis,1
6491,1444,315,2021-2022,8.08,Insuffisant,Normale,Échec,0
6492,2000,327,2021-2022,17.12,Très Bien,Normale,Admis,1
6493,2181,347,2024-2025,15.48,Bien,Rattrapage,Admis,1
6494,1127,317,2023-2024,14.08,Bien,Normale,Admis,1
6495,1073,302,2024-2025,13.3,Assez Bien,Normale,Admis,1
6496,1365,345,2021-2022,10.35,Passable,Rattrapage,Admis,1
6497,1820,337,2023-2024,14.46,Bien,Rattrapage,Admis,1
6498,1292,328,2024-2025,15.46,Bien,Rattrapage,Admis,1
6499,1036,312,2021-2022,13.11,Assez Bien,Normale,Admis,1
6500,1307,304,2024-2025,13.6,Assez Bien,Normale,Admis,1
6501,1910,324,2022-2023,10.43,Passable,Normale,Admis,1
6502,1048,326,2020-2021,9.08,Insuffisant,Normale,Échec,0
6503,1938,350,2024-2025,15.42,Bien,Normale,Admis,1
6504,1077,328,2023-2024,13.11,Assez Bien,Rattrapage,Admis,1
6505,1049,359,2020-2021,14.65,Bien,Normale,Admis,1
6506,1698,344,2020-2021,14.74,Bien,Normale,Admis,1
6507,1354,303,2020-2021,13.9,Assez Bien,Normale,Admis,1
6508,1425,338,2021-2022,9.47,Insuffisant,Rattrapage,Échec,0
6509,1518,320,2024-2025,11.08,Passable,Normale,Admis,1
6510,1068,330,2023-2024,18.52,Très Bien,Normale,Admis,1
6511,1975,358,2021-2022,14.23,Bien,Normale,Admis,1
6512,1235,325,2021-2022,11.93,Passable,Normale,Admis,1
6513,1152,336,2021-2022,15.06,Bien,Normale,Admis,1
6514,1487,349,2021-2022,13.24,Assez Bien,Normale,Admis,1
6515,1149,348,2024-2025,8.09,Insuffisant,Normale,Échec,0
6516,1323,337,2023-2024,14.08,Bien,Normale,Admis,1
6517,1301,308,2020-2021,15.96,Bien,Normale,Admis,1
6518,1691,315,2020-2021,15.3,Bien,Normale,Admis,1
6519,1984,306,2021-2022,12.99,Assez Bien,Normale,Admis,1
6520,1355,359,2023-2024,14.88,Bien,Normale,Admis,1
6521,1087,356,2020-2021,12.04,Assez Bien,Normale,Admis,1
6522,2146,309,2021-2022,10.52,Passable,Normale,Admis,1
6523,2047,315,2023-2024,15.89,Bien,Normale,Admis,1
6524,1911,348,2022-2023,16.77,Très Bien,Normale,Admis,1
6525,1373,330,2020-2021,7.43,Insuffisant,Normale,Échec,0
6526,1647,319,2024-2025,14.38,Bien,Normale,Admis,1
6527,2147,321,2023-2024,19.16,Très Bien,Normale,Admis,1
6528,2109,335,2023-2024,13.21,Assez Bien,Normale,Admis,1
6529,1342,358,2024-2025,13.8,Assez Bien,Normale,Admis,1
6530,1298,304,2023-2024,7.47,Insuffisant,Normale,Échec,0
6531,1397,310,2021-2022,13.53,Assez Bien,Normale,Admis,1
6532,2062,354,2020-2021,4.87,Insuffisant,Normale,Échec,0
6533,1163,311,2023-2024,7.89,Insuffisant,Normale,Échec,0
6534,2182,336,2020-2021,11.58,Passable,Normale,Admis,1
6535,1597,317,2023-2024,10.19,Passable,Rattrapage,Admis,1
6536,1859,324,2024-2025,13.72,Assez Bien,Normale,Admis,1
6537,2188,321,2021-2022,10.97,Passable,Rattrapage,Admis,1
6538,1555,332,2023-2024,12.78,Assez Bien,Normale,Admis,1
6539,1027,355,2024-2025,15.78,Bien,Normale,Admis,1
6540,1854,353,2020-2021,8.49,Insuffisant,Normale,Échec,0
6541,1874,357,2022-2023,20.0,Très Bien,Normale,Admis,1
6542,1902,310,2022-2023,8.51,Insuffisant,Normale,Échec,0
6543,1702,312,2022-2023,12.15,Assez Bien,Normale,Admis,1
6544,1945,314,2023-2024,12.56,Assez Bien,Normale,Admis,1
6545,2127,330,2022-2023,14.96,Bien,Normale,Admis,1
6546,1962,332,2024-2025,13.55,Assez Bien,Normale,Admis,1
6547,2099,317,2020-2021,8.52,Insuffisant,Normale,Échec,0
6548,1905,301,2024-2025,12.52,Assez Bien,Normale,Admis,1
6549,1559,327,2022-2023,17.14,Très Bien,Normale,Admis,1
6550,1981,330,2023-2024,16.2,Très Bien,Normale,Admis,1
6551,1109,328,2020-2021,11.75,Passable,Normale,Admis,1
6552,1292,358,2024-2025,10.82,Passable,Normale,Admis,1
6553,2053,333,2024-2025,14.14,Bien,Normale,Admis,1
6554,1930,359,2021-2022,15.06,Bien,Normale,Admis,1
6555,2118,320,2021-2022,9.36,Insuffisant,Normale,Échec,0
6556,1817,334,2020-2021,14.47,Bien,Normale,Admis,1
6557,1280,333,2021-2022,16.93,Très Bien,Rattrapage,Admis,1
6558,1822,344,2020-2021,14.54,Bien,Normale,Admis,1
6559,1774,317,2020-2021,12.83,Assez Bien,Normale,Admis,1
6560,1897,302,2020-2021,15.29,Bien,Normale,Admis,1
6561,1700,313,2023-2024,9.43,Insuffisant,Normale,Échec,0
6562,1153,342,2024-2025,9.22,Insuffisant,Normale,Échec,0
6563,1869,303,2022-2023,13.37,Assez Bien,Normale,Admis,1
6564,1793,347,2023-2024,14.23,Bien,Normale,Admis,1
6565,2112,333,2020-2021,15.31,Bien,Normale,Admis,1
6566,1413,305,2023-2024,13.21,Assez Bien,Normale,Admis,1
6567,1775,320,2023-2024,10.65,Passable,Normale,Admis,1
6568,2183,354,2022-2023,10.76,Passable,Rattrapage,Admis,1
6569,1132,310,2023-2024,13.31,Assez Bien,Normale,Admis,1
6570,2194,334,2021-2022,14.36,Bien,Normale,Admis,1
6571,1253,357,2021-2022,6.56,Insuffisant,Normale,Échec,0
6572,1538,309,2024-2025,10.95,Passable,Normale,Admis,1
6573,1740,316,2022-2023,8.94,Insuffisant,Normale,Échec,0
6574,1554,306,2023-2024,11.8,Passable,Normale,Admis,1
6575,1037,306,2024-2025,5.7,Insuffisant,Rattrapage,Échec,0
6576,1176,340,2024-2025,14.67,Bien,Normale,Admis,1
6577,1536,336,2020-2021,14.27,Bien,Normale,Admis,1
6578,2070,329,2020-2021,10.65,Passable,Normale,Admis,1
6579,1243,331,2020-2021,17.5,Très Bien,Normale,Admis,1
6580,2054,350,2023-2024,5.48,Insuffisant,Normale,Échec,0
6581,1996,356,2020-2021,4.85,Insuffisant,Normale,Échec,0
6582,1752,311,2020-2021,8.05,Insuffisant,Normale,Échec,0
6583,1983,330,2020-2021,12.85,Assez Bien,Rattrapage,Admis,1
6584,1113,331,2022-2023,12.71,Assez Bien,Normale,Admis,1
6585,1120,319,2021-2022,10.83,Passable,Normale,Admis,1
6586,1461,328,2024-2025,13.32,Assez Bien,Normale,Admis,1
6587,2186,324,2023-2024,12.98,Assez Bien,Normale,Admis,1
6588,1777,329,2021-2022,11.68,Passable,Normale,Admis,1
6589,1602,327,2020-2021,12.13,Assez Bien,Normale,Admis,1
6590,1110,321,2020-2021,11.93,Passable,Normale,Admis,1
6591,1188,303,2024-2025,10.55,Passable,Normale,Admis,1
6592,1002,304,2023-2024,14.39,Bien,Normale,Admis,1
6593,1105,353,2020-2021,9.73,Insuffisant,Normale,Échec,0
6594,2017,336,2022-2023,15.05,Bien,Normale,Admis,1
6595,1058,347,2021-2022,14.08,Bien,Normale,Admis,1
6596,1025,324,2020-2021,4.16,Insuffisant,Normale,Échec,0
6597,1305,323,2022-2023,19.64,Très Bien,Normale,Admis,1
6598,2158,331,2021-2022,9.83,Insuffisant,Normale,Échec,0
6599,1471,346,2024-2025,14.56,Bien,Rattrapage,Admis,1
6600,1360,303,2020-2021,12.81,Assez Bien,Normale,Admis,1
6601,1025,344,2021-2022,18.19,Très Bien,Rattrapage,Admis,1
6602,1964,324,2024-2025,5.76,Insuffisant,Normale,Échec,0
6603,1970,318,2023-2024,14.77,Bien,Normale,Admis,1
6604,1684,341,2021-2022,16.54,Très Bien,Rattrapage,Admis,1
6605,1865,321,2024-2025,16.74,Très Bien,Normale,Admis,1
6606,1925,348,2022-2023,10.97,Passable,Normale,Admis,1
6607,1522,354,2021-2022,11.89,Passable,Normale,Admis,1
6608,1710,310,2023-2024,16.92,Très Bien,Rattrapage,Admis,1
6609,1529,343,2021-2022,20.0,Très Bien,Normale,Admis,1
6610,1116,319,2020-2021,15.54,Bien,Normale,Admis,1
6611,1829,319,2020-2021,13.15,Assez Bien,Rattrapage,Admis,1
6612,1716,350,2021-2022,10.21,Passable,Normale,Admis,1
6613,1903,319,2020-2021,15.97,Bien,Normale,Admis,1
6614,1751,306,2021-2022,16.99,Très Bien,Normale,Admis,1
6615,1489,330,2024-2025,13.42,Assez Bien,Rattrapage,Admis,1
6616,1471,356,2023-2024,16.6,Très Bien,Normale,Admis,1
6617,1868,351,2023-2024,10.44,Passable,Rattrapage,Admis,1
6618,2175,350,2024-2025,11.46,Passable,Rattrapage,Admis,1
6619,1917,325,2024-2025,15.0,Bien,Normale,Admis,1
6620,1236,348,2023-2024,16.33,Très Bien,Normale,Admis,1
6621,1010,354,2024-2025,9.2,Insuffisant,Normale,Échec,0
6622,1656,322,2023-2024,17.35,Très Bien,Normale,Admis,1
6623,1182,352,2023-2024,5.18,Insuffisant,Rattrapage,Échec,0
6624,1617,339,2020-2021,14.69,Bien,Normale,Admis,1
